"temperatura","precipitacao","altitude","declividade","exposicao","distancia_vertical_drenagem","densidade_drenagem","cobertura_arborea"
"26.700000000000003","2548.0","28.899999618530273","0.6518110036849976","67.03622436523438","17.260000228881836","11.883600234985352","83.0"
"26.8","2515.0","9.359999656677246","0.23024100065231323","288.4349365234375","241.92999267578125","20.248699188232422","21.0"
"26.8","2483.0","19.479999542236328","0.8309720158576965","292.380126953125","18.450000762939453","8.296899795532227","83.0"
"27.0","2456.0","4.28000020980835","0.2913520038127899","337.0375061035156","38.369998931884766","14.012399673461914","18.0"
"26.8","2424.0","7.630000114440918","0.43702301383018494","143.13011169433594","35.060001373291016","22.22719955444336","80.0"
"27.3","2400.0","13.460000038146973","0.8862419724464417","122.7352294921875","15.649999618530273","12.604299545288086","26.0"
"27.1","2382.0","4.389999866485596","0.6518110036849976","12.254008293151855","725.9099731445312","22.25819969177246","82.0"
"26.8","2363.0","4.150000095367432","1.6112719774246216","292.4074401855469","17.989999771118164","13.649800300598145","25.0"
"26.5","2340.0","17.739999771118164","1.7252709865570068","251.56504821777344","0.7400000095367432","18.637300491333008","12.0"
"25.700000000000003","2319.0","19.3799991607666","2.744860887527466","138.15484619140625","45.150001525878906","18.482099533081055","28.0"
"25.6","2300.0","22.829999923706055","0.0","325.6196594238281","7.489999771118164","13.697400093078613","45.0"
"25.5","2277.0","76.70999908447266","0.6518110036849976","191.79342651367188","1.0399999618530273","17.746000289916992","25.0"
"25.8","1737.0","47.36000061035156","0.30881598591804504","97.97608184814453","7.289999961853027","17.186800003051758","11.0"
"27.200000000000003","2258.0","53.11000061035156","0.3713040053844452","45.22207260131836","94.6500015258789","16.686899185180664","72.0"
"26.700000000000003","2237.0","60.709999084472656","0.7215129733085632","19.532432556152344","72.55999755859375","12.73490047454834","34.0"
"27.200000000000003","2224.0","86.16000366210938","0.41175198554992676","252.5972900390625","11.670000076293945","18.02680015563965","26.0"
"27.0","2217.0","91.19000244140625","0.7278749942779541","251.56504821777344","7.519999980926514","25.83839988708496","83.0"
"26.3","2223.0","86.44000244140625","0.46084800362586975","26.473669052124023","27.479999542236328","9.759300231933594","80.0"
"25.700000000000003","2238.0","80.72000122070312","1.1143640279769897","161.14683532714844","6.960000038146973","16.282400131225586","22.0"
"26.900000000000002","2262.0","72.13999938964844","0.5149350166320801","98.1301040649414","394.5199890136719","19.20840072631836","7.0"
"27.3","2284.0","78.63999938964844","0.42445701360702515","197.56027221679688","20.59000015258789","15.291799545288086","13.0"
"26.0","2317.0","79.98999786376953","0.32591599225997925","114.3818130493164","0.0","21.846200942993164","11.0"
"25.400000000000002","2347.0","90.73999786376953","1.236752986907959","187.2099609375","6.340000152587891","21.721500396728516","87.0"
"25.6","2385.0","67.94999694824219","0.41175198554992676","179.77877807617188","20.200000762939453","31.804800033569336","30.0"
"27.0","2417.0","101.2699966430664","0.20615699887275696","10.59152603149414","19.700000762939453","17.53059959411621","46.0"
"27.3","2454.0","84.19000244140625","0.5255579948425293","315.0","16.690000534057617","21.66990089416504","100.0"
"27.200000000000003","2519.0","98.5","0.14567700028419495","191.3099365234375","28.0","22.265199661254883","61.0"
"27.3","2555.0","107.36000061035156","0.5826879739761353","315.0","68.41000366210938","12.269000053405762","6.0"
"27.700000000000003","2583.0","76.83000183105469","0.5826879739761353","351.8699035644531","55.439998626708984","6.182600021362305","23.0"
"27.400000000000002","2604.0","89.8499984741211","0.5544340014457703","184.45559692382812","96.3499984741211","6.364799976348877","85.0"
"27.3","2612.0","88.36000061035156","0.8488680124282837","29.054601669311523","18.860000610351562","15.453800201416016","25.0"
"27.400000000000002","2618.0","78.05999755859375","1.0759270191192627","225.0","62.849998474121094","21.69659996032715","5.0"
"27.400000000000002","2618.0","76.16000366210938","0.7848110198974609","196.36647033691406","31.540000915527344","17.863300323486328","82.0"
"27.3","2617.0","245.6300048828125","0.6008110046386719","10.86609935760498","15.850000381469727","16.294599533081055","31.0"
"24.6","2607.0","75.62000274658203","0.32591599225997925","101.3760986328125","8.800000190734863","20.627599716186523","17.0"
"27.8","2036.0","191.13999938964844","0.8309720158576965","129.86827087402344","2.7300000190734863","16.694900512695312","37.0"
"27.200000000000003","2058.0","53.189998626708984","1.8896509408950806","43.058509826660156","9.210000038146973","18.30940055847168","85.0"
"27.5","2587.0","26.360000610351562","2.0596868991851807","349.01934814453125","8.079999923706055","12.972599983215332","74.0"
"27.400000000000002","2561.0","39.029998779296875","0.7278749942779541","108.43495178222656","4.889999866485596","14.497599601745605","23.0"
"27.200000000000003","2524.0","87.56999969482422","0.5153800249099731","221.37342834472656","0.0","19.632600784301758","18.0"
"27.200000000000003","2482.0","67.75","3.0879569053649902","289.5731201171875","60.04999923706055","12.966500282287598","32.0"
"26.700000000000003","2432.0","57.33000183105469","3.4259960651397705","335.6005554199219","33.7599983215332","16.510299682617188","84.0"
"26.700000000000003","2219.0","32.810001373291016","0.7429609894752502","13.025341987609863","0.0","13.620599746704102","15.0"
"26.8","2149.0","45.779998779296875","0.932092010974884","268.50567626953125","233.39999389648438","17.421600341796875","84.0"
"25.6","2344.0","45.45000076293945","0.42496299743652344","55.171321868896484","0.0","8.89430046081543","44.0"
"25.700000000000003","2296.0","47.79999923706055","0.784080982208252","291.8406066894531","30.819900512695312","9.530500411987305","28.0"
"25.700000000000003","2255.0","26.670000076293945","0.6518110036849976","289.3697509765625","8.579999923706055","23.790199279785156","80.0"
"25.700000000000003","2224.0","68.79000091552734","0.9776639938354492","269.3883361816406","5.119999885559082","24.888599395751953","15.0"
"25.700000000000003","2202.0","67.73999786376953","0.42445701360702515","226.98863220214844","9.390000343322754","19.821500778198242","13.0"
"25.6","2381.0","39.11000061035156","0.3714959919452667","309.0938720703125","18.049999237060547","20.053800582885742","88.0"
"25.5","2198.0","22.440000534057617","1.567868947982788","83.01565551757812","0.6100000143051147","21.27199935913086","88.0"
"25.6","2208.0","74.08999633789062","0.14567700028419495","60.70863723754883","3.549999952316284","20.335800170898438","18.0"
"25.6","2220.0","67.5","1.0947719812393188","191.33335876464844","0.7400000095367432","18.313899993896484","80.0"
"25.700000000000003","2235.0","43.790000915527344","0.2913520038127899","57.938053131103516","12.199999809265137","17.72610092163086","79.0"
"25.700000000000003","2242.0","69.69999694824219","1.0618059635162354","292.5992126464844","3.569999933242798","13.86870002746582","81.0"
"25.8","2238.0","77.5","0.5255579948425293","288.1561279296875","5.630000114440918","9.615400314331055","26.0"
"25.6","2221.0","79.91999816894531","3.7162609100341797","20.71417236328125","0.0","27.130699157714844","32.0"
"26.400000000000002","2215.0","34.52000045776367","1.0139590501785278","323.7998962402344","16.8799991607666","29.82939910888672","31.0"
"25.6","2190.0","71.98999786376953","0.6269559860229492","176.18592834472656","1.7999999523162842","19.93950080871582","85.0"
"25.6","2175.0","49.7400016784668","1.1652560234069824","152.33456420898438","7.760000228881836","14.54419994354248","85.0"
"26.900000000000002","2165.0","45.400001525878906","0.742576003074646","135.0","32.45000076293945","10.446000099182129","79.0"
"26.6","2155.0","26.68000030517578","2.7363638877868652","159.89671325683594","0.8600000143051147","13.200699806213379","86.0"
"25.6","2482.0","37.040000915527344","0.9491689801216125","102.79473876953125","5.929999828338623","18.93120002746582","85.0"
"26.5","2147.0","33.040000915527344","0.20615699887275696","186.53598022460938","8.09000015258789","21.224599838256836","77.0"
"26.700000000000003","2367.0","133.25","0.830145001411438","256.0874938964844","311.7300109863281","14.829099655151367","87.0"
"26.900000000000002","2960.0","140.02000427246094","0.5153800249099731","144.56529235839844","1.1200000047683716","9.675100326538086","82.0"
"26.700000000000003","2997.0","114.9000015258789","0.46047499775886536","194.45675659179688","1.0099999904632568","9.731599807739258","86.0"
"25.8","1882.0","114.5999984741211","0.37287700176239014","106.03832244873047","24.049999237060547","20.968000411987305","42.0"
"25.8","2148.0","95.25","0.784080982208252","121.30128479003906","33.880001068115234","25.075899124145508","88.0"
"25.700000000000003","2153.0","75.18000030517578","0.32556501030921936","225.6227569580078","16.270000457763672","21.152099609375","3.0"
"25.700000000000003","2159.0","88.4000015258789","0.7278749942779541","271.33221435546875","14.899999618530273","28.203399658203125","13.0"
"25.700000000000003","2210.0","90.87000274658203","4.103614807128906","356.633544921875","29.219999313354492","19.372900009155273","84.0"
"25.6","2211.0","61.970001220703125","0.5151299834251404","206.56504821777344","59.66999816894531","16.255800247192383","87.0"
"25.5","2210.0","81.4800033569336","1.030176043510437","315.4892272949219","29.700000762939453","25.860599517822266","82.0"
"25.6","2200.0","232.9199981689453","1.8985060453414917","204.82313537597656","24.90999984741211","16.919200897216797","37.0"
"26.0","2341.0","266.8800048828125","1.0344330072402954","207.9552764892578","35.369998931884766","19.399900436401367","7.0"
"26.1","3359.0","295.8699951171875","0.804377019405365","40.133087158203125","28.809999465942383","14.03279972076416","7.0"
"27.200000000000003","2189.0","70.38999938964844","1.4005069732666016","319.48809814453125","36.83000183105469","17.178800582885742","49.0"
"27.1","2169.0","66.76000213623047","0.3713040053844452","180.82615661621094","0.0","14.756799697875977","36.0"
"27.1","2155.0","67.56999969482422","5.322988033294678","87.0273666381836","35.9900016784668","28.689199447631836","15.0"
"27.200000000000003","2147.0","63.90999984741211","0.6176149845123291","155.39669799804688","4.059999942779541","26.024200439453125","84.0"
"27.3","2154.0","58.939998626708984","1.7271840572357178","191.59217834472656","57.13999938964844","26.915300369262695","85.0"
"27.0","2173.0","56.619998931884766","0.0","93.40644836425781","98.41000366210938","15.91819953918457","84.0"
"25.700000000000003","2302.0","58.540000915527344","0.7464269995689392","12.833568572998047","50.290000915527344","16.207000732421875","87.0"
"25.8","2191.0","58.18000030517578","3.72344708442688","80.99149322509766","72.41000366210938","25.215200424194336","83.0"
"25.8","2211.0","59.459999084472656","5.362523078918457","355.41302490234375","12.8100004196167","25.844499588012695","84.0"
"25.900000000000002","2218.0","58.38999938964844","0.6261559724807739","135.42127990722656","0.0","27.58839988708496","87.0"
"26.0","2217.0","62.34000015258789","0.20615699887275696","201.37062072753906","4.96999979019165","25.472400665283203","85.0"
"26.1","2209.0","78.05999755859375","0.7288179993629456","37.809085845947266","11.550000190734863","21.00149917602539","82.0"
"27.1","2196.0","82.44999694824219","12.732640266418457","357.31298828125","90.70999908447266","15.003899574279785","83.0"
"26.1","2172.0","513.3599853515625","2.6457810401916504","176.87786865234375","18.979999542236328","19.97369956970215","89.0"
"26.0","2157.0","345.239990234375","3.7517149448394775","209.68313598632812","42.029998779296875","3.7860000133514404","80.0"
"22.700000000000003","2294.0","82.83999633789062","0.830145001411438","228.17982482910156","5.289999961853027","12.721599578857422","84.0"
"26.1","1208.0","76.69999694824219","0.0","225.65853881835938","3.0199999809265137","7.539599895477295","100.0"
"26.1","2135.0","227.60000610351562","4.267898082733154","202.02305603027344","8.579999923706055","15.647700309753418","82.0"
"26.200000000000003","2156.0","255.1300048828125","2.8626739978790283","320.9688720703125","100.75","18.792800903320312","48.0"
"26.3","2181.0","54.099998474121094","1.5693269968032837","216.074951171875","28.8799991607666","23.125600814819336","85.0"
"26.3","2205.0","74.73999786376953","5.702520847320557","266.4169006347656","0.0","13.386099815368652","49.0"
"26.400000000000002","2227.0","67.1500015258789","2.1013500690460205","120.6272201538086","0.550000011920929","8.095100402832031","21.0"
"26.6","2248.0","413.95001220703125","4.7319512367248535","189.81930541992188","8.270000457763672","4.517899990081787","85.0"
"27.3","2269.0","87.62000274658203","0.515932023525238","336.214111328125","2.569999933242798","16.913299560546875","83.0"
"26.900000000000002","2263.0","290.0199890136719","1.2736510038375854","44.32596206665039","17.1299991607666","24.206499099731445","87.0"
"27.400000000000002","2262.0","381.2099914550781","2.7029058933258057","268.4656677246094","13.479999542236328","28.79990005493164","88.0"
"27.400000000000002","2267.0","81.55999755859375","6.1033148765563965","236.84207153320312","198.35000610351562","14.713899612426758","72.0"
"26.6","2283.0","547.3699951171875","1.9225380420684814","70.36216735839844","16.8700008392334","16.59239959716797","93.0"
"26.5","2425.0","524.9500122070312","7.2037482261657715","102.82878875732422","14.539999961853027","17.900400161743164","84.0"
"26.6","2598.0","465.8299865722656","3.2027409076690674","27.436702728271484","102.9800033569336","28.39109992980957","92.0"
"26.700000000000003","2809.0","463.5899963378906","1.810006022453308","164.21218872070312","2.069999933242798","7.765399932861328","55.0"
"26.700000000000003","2537.0","160.85000610351562","0.3257940113544464","323.19427490234375","31.049999237060547","11.757699966430664","77.0"
"26.700000000000003","2179.0","264.79998779296875","1.3840299844741821","192.68038940429688","0.0","31.552400588989258","82.0"
"27.0","2746.0","169.4499969482422","9.152121543884277","47.1879768371582","61.2599983215332","19.78019905090332","84.0"
"27.1","3454.0","168.1699981689453","2.1840980052948","37.71104431152344","14.020000457763672","7.7118000984191895","88.0"
"26.900000000000002","2643.0","89.48999786376953","3.852155923843384","355.2798767089844","3.75","18.099199295043945","82.0"
"26.900000000000002","2525.0","78.95999908447266","3.323302984237671","303.6900634765625","33.52000045776367","21.58449935913086","15.0"
"26.900000000000002","2543.0","80.95999908447266","2.8281350135803223","244.0380401611328","9.59000015258789","13.324700355529785","19.0"
"26.900000000000002","969.0","84.73999786376953","0.7439929842948914","112.27027130126953","25.6200008392334","28.640199661254883","13.0"
"27.0","2502.0","67.52999877929688","1.3020479679107666","36.698692321777344","32.72999954223633","16.646499633789062","94.0"
"26.900000000000002","2402.0","53.7599983215332","0.3714959919452667","144.80250549316406","40.630001068115234","26.16659927368164","1.0"
"26.900000000000002","1837.0","58.150001525878906","1.7271840572357178","332.8918762207031","52.72999954223633","17.380599975585938","15.0"
"27.200000000000003","2301.0","78.93000030517578","3.169372081756592","89.65484619140625","35.279998779296875","15.599800109863281","18.0"
"26.700000000000003","2203.0","79.66999816894531","1.567649006843567","142.65771484375","26.6299991607666","15.915900230407715","58.0"
"26.5","2111.0","81.76000213623047","6.36468505859375","132.47389221191406","0.0","24.936500549316406","79.0"
"27.1","2025.0","84.91000366210938","0.3713040053844452","282.52880859375","13.069999694824219","19.361000061035156","85.0"
"27.1","1955.0","109.51000213623047","1.4337350130081177","40.03801727294922","7.210000038146973","17.43630027770996","80.0"
"27.0","1874.0","64.12999725341797","3.5461859703063965","132.0559539794922","22.780000686645508","27.877899169921875","15.0"
"26.8","1810.0","80.68000030517578","3.4200210571289062","354.8489074707031","16.030000686645508","23.399099349975586","13.0"
"26.700000000000003","1774.0","80.43000030517578","0.6302239894866943","260.90972900390625","0.0","27.06800079345703","34.0"
"26.900000000000002","1786.0","84.52999877929688","3.9358770847320557","195.36846923828125","32.060001373291016","12.83650016784668","10.0"
"27.1","1825.0","64.94000244140625","1.3191239833831787","84.76151275634766","0.0","29.828899383544922","25.0"
"26.6","1831.0","81.91999816894531","1.1510570049285889","188.8263702392578","46.650001525878906","5.9984002113342285","26.0"
"26.8","1842.0","87.19000244140625","0.0","17.45771598815918","88.68000030517578","27.033300399780273","15.0"
"26.700000000000003","1319.0","245.61000061035156","0.0","20.346458435058594","0.0","16.587799072265625","73.0"
"26.6","1827.0","81.01000213623047","3.3193678855895996","33.80488586425781","119.51000213623047","6.998300075531006","1.0"
"25.5","2247.0","81.77999877929688","1.5444730520248413","213.51182556152344","38.54999923706055","11.720000267028809","9.0"
"27.0","2179.0","79.36000061035156","7.313239097595215","8.421573638916016","17.280000686645508","23.568300247192383","19.0"
"26.700000000000003","1847.0","69.69999694824219","4.5945281982421875","71.02958679199219","20.049999237060547","15.26830005645752","27.0"
"26.700000000000003","1858.0","57.599998474121094","0.7283459901809692","148.54318237304688","38.9900016784668","10.281800270080566","77.0"
"26.900000000000002","1858.0","25.0","1.0947719812393188","225.81553649902344","33.029998779296875","11.447500228881836","86.0"
"26.3","2624.0","47.189998626708984","3.3012800216674805","208.74542236328125","110.86000061035156","11.178299903869629","84.0"
"26.400000000000002","2437.0","33.689998626708984","0.8491790294647217","192.9723358154297","17.229999542236328","30.342500686645508","86.0"
"26.6","2381.0","49.84000015258789","2.2688798904418945","333.84002685546875","141.57000732421875","15.203300476074219","26.0"
"26.6","2099.0","43.38999938964844","1.174517035484314","334.1252136230469","55.27000045776367","9.034899711608887","17.0"
"26.8","2444.0","32.22999954223633","0.5153800249099731","278.1300964355469","2.509999990463257","14.917699813842773","36.0"
"26.6","2341.0","55.88999938964844","1.7993580102920532","276.378173828125","22.889999389648438","13.462800025939941","21.0"
"26.6","1488.0","34.08000183105469","1.6336719989776611","138.54476928710938","79.23999786376953","11.614899635314941","16.0"
"26.5","1854.0","51.349998474121094","2.7885260581970215","3.630966901779175","0.0","19.628299713134766","79.0"
"26.5","2458.0","58.040000915527344","6.7221198081970215","61.66775894165039","22.920000076293945","11.333000183105469","82.0"
"26.5","1476.0","59.08000183105469","0.6176149845123291","57.48984909057617","42.84000015258789","20.795900344848633","35.0"
"26.900000000000002","1850.0","53.849998474121094","6.6938557624816895","78.7952880859375","61.0","28.787700653076172","33.0"
"26.700000000000003","2501.0","54.959999084472656","0.5146849751472473","218.48019409179688","65.61000061035156","23.486400604248047","10.0"
"27.200000000000003","2281.0","53.189998626708984","0.10307899862527847","6.824440002441406","12.6899995803833","16.160900115966797","70.0"
"26.5","2265.0","53.900001525878906","0.0","259.75592041015625","18.809999465942383","20.200199127197266","81.0"
"26.5","2246.0","58.650001525878906","1.2747019529342651","23.397762298583984","23.690000534057617","10.587900161743164","32.0"
"26.5","2237.0","54.34000015258789","0.8299260139465332","100.5610122680664","13.25","23.635900497436523","62.0"
"26.0","2217.0","55.79999923706055","4.700503826141357","253.3984375","16.850000381469727","27.1299991607666","33.0"
"22.6","2198.0","54.09000015258789","4.653487205505371","191.3099365234375","0.0","18.485700607299805","89.0"
"27.1","2188.0","55.83000183105469","0.23042799532413483","230.8347930908203","81.73999786376953","20.137100219726562","75.0"
"27.3","2159.0","56.20000076293945","1.4005069732666016","66.91938018798828","37.189998626708984","6.219900131225586","78.0"
"26.6","2149.0","47.540000915527344","1.8568569421768188","196.27386474609375","32.90999984741211","19.05620002746582","86.0"
"26.6","2142.0","53.83000183105469","1.5199919939041138","92.15094757080078","120.91000366210938","25.03809928894043","24.0"
"26.6","1846.0","32.529998779296875","0.8498790264129639","243.8181915283203","31.889999389648438","26.441600799560547","84.0"
"26.6","2019.0","59.900001525878906","0.6906939744949341","93.41094970703125","0.949999988079071","21.11829948425293","86.0"
"26.6","2143.0","59.720001220703125","1.5247529745101929","93.81407928466797","57.16999816894531","23.441600799560547","88.0"
"26.900000000000002","1845.0","59.290000915527344","1.2007269859313965","297.46728515625","24.469999313354492","16.882299423217773","81.0"
"26.6","1832.0","56.66999816894531","1.0139590501785278","89.27477264404297","44.09000015258789","22.788400650024414","84.0"
"26.700000000000003","2435.0","54.2400016784668","3.131779909133911","57.17145538330078","37.34000015258789","19.63949966430664","84.0"
"26.400000000000002","2117.0","57.88999938964844","0.0","202.65188598632812","0.0","22.006399154663086","83.0"
"27.1","2114.0","54.369998931884766","1.574360966682434","181.2910614013672","43.7599983215332","16.949499130249023","81.0"
"26.700000000000003","2115.0","45.79999923706055","0.9714069962501526","195.65525817871094","4.090000152587891","24.756399154663086","83.0"
"26.700000000000003","1822.0","51.540000915527344","1.1337180137634277","139.86900329589844","25.34000015258789","25.70439910888672","89.0"
"26.5","3436.0","52.81999969482422","0.8298860192298889","5.710591793060303","166.82000732421875","28.624000549316406","87.0"
"27.1","2700.0","52.630001068115234","2.6241979598999023","182.2369842529297","46.88999938964844","21.707300186157227","87.0"
"26.8","1810.0","51.0099983215332","0.0","36.46923065185547","61.43000030517578","18.400299072265625","67.0"
"26.8","1790.0","47.47999954223633","0.7497979998588562","264.4006652832031","94.31999969482422","10.38949966430664","89.0"
"26.5","2596.0","49.84000015258789","0.5826879739761353","269.3259582519531","38.95000076293945","19.279499053955078","27.0"
"26.400000000000002","1757.0","47.099998474121094","0.8245729804039001","199.15560913085938","99.44000244140625","12.56410026550293","14.0"
"26.900000000000002","2915.0","45.40999984741211","0.8309720158576965","312.0096435546875","48.369998931884766","16.227800369262695","74.0"
"27.1","1731.0","46.599998474121094","2.5911219120025635","312.87890625","47.7400016784668","13.336999893188477","60.0"
"26.8","1346.0","46.38999938964844","0.20743000507354736","206.61114501953125","12.069999694824219","13.461099624633789","16.0"
"26.8","1277.0","44.560001373291016","0.7497979998588562","357.9612121582031","20.420000076293945","15.917099952697754","49.0"
"26.900000000000002","1669.0","23.520000457763672","3.8754661083221436","186.570556640625","28.479999542236328","5.8277997970581055","35.0"
"27.1","1630.0","15.75","2.6312899589538574","351.00506591796875","12.229999542236328","18.371999740600586","24.0"
"26.700000000000003","1588.0","47.040000915527344","4.185084819793701","16.811017990112305","18.850000381469727","24.837400436401367","41.0"
"27.1","2443.0","70.93000030517578","2.9042179584503174","61.9847297668457","192.47000122070312","10.446700096130371","69.0"
"26.900000000000002","2121.0","36.20000076293945","2.6235480308532715","62.15522766113281","15.289999961853027","9.453300476074219","17.0"
"27.200000000000003","2117.0","37.0","0.2922540009021759","170.78897094726562","86.7699966430664","12.26039981842041","25.0"
"27.1","2114.0","589.52001953125","2.6800670623779297","186.08363342285156","24.440000534057617","19.46430015563965","82.0"
"26.3","2125.0","572.8499755859375","0.32556501030921936","174.95164489746094","107.98999786376953","24.764400482177734","11.0"
"27.1","2118.0","91.54000091552734","2.112518072128296","175.15170288085938","43.290000915527344","12.90250015258789","78.0"
"26.900000000000002","2097.0","512.8099975585938","0.9557870030403137","184.06631469726562","67.5999984741211","24.1299991607666","84.0"
"27.0","2621.0","24.93000030517578","2.190859079360962","166.2109375","0.9700000286102295","19.42639923095703","19.0"
"27.1","1549.0","88.04000091552734","5.147034168243408","299.0047607421875","23.670000076293945","17.654699325561523","92.0"
"27.1","1517.0","378.7900085449219","4.145287036895752","210.5792236328125","29.780000686645508","22.295700073242188","20.0"
"27.200000000000003","2617.0","314.42999267578125","0.2913520038127899","207.13890075683594","12.010000228881836","24.496999740600586","71.0"
"27.0","1497.0","45.5099983215332","1.20613694190979","323.8553161621094","5.630000114440918","25.005699157714844","84.0"
"27.3","2602.0","58.77000045776367","3.149496078491211","230.3419952392578","45.52000045776367","23.593700408935547","42.0"
"27.3","1956.0","65.3499984741211","2.2758610248565674","53.13010025024414","53.220001220703125","20.84709930419922","26.0"
"27.3","2607.0","15.520000457763672","0.8862419724464417","55.70042419433594","53.459999084472656","19.1737003326416","45.0"
"27.3","1474.0","7.0","2.1510961055755615","274.8990783691406","45.13999938964844","27.764400482177734","40.0"
"27.3","2581.0","7.0","0.6004289984703064","195.13427734375","402.7300109863281","12.876700401306152","20.0"
"27.400000000000002","1477.0","13.3100004196167","0.46099400520324707","166.70143127441406","43.11000061035156","25.719200134277344","12.0"
"27.400000000000002","2569.0","9.020000457763672","1.6612739562988281","204.34197998046875","8.5600004196167","17.98349952697754","78.0"
"27.400000000000002","2548.0","11.739999771118164","3.0265979766845703","167.62213134765625","21.969999313354492","13.598799705505371","69.0"
"25.700000000000003","1969.0","25.25","1.979362964630127","181.5316162109375","17.600000381469727","22.832799911499023","73.0"
"27.400000000000002","1498.0","18.1299991607666","6.806382179260254","122.41230773925781","12.59000015258789","21.158199310302734","79.0"
"25.5","2414.0","7.0","1.174517035484314","145.76254272460938","0.6200000047683716","10.885700225830078","49.0"
"25.5","1549.0","20.809999465942383","1.5714960098266602","351.3474426269531","0.0","10.762200355529785","47.0"
"26.900000000000002","1596.0","10.430000305175781","3.9580399990081787","177.88931274414062","0.0","19.42840003967285","15.0"
"25.5","2167.0","18.34000015258789","8.388396263122559","257.76556396484375","14.449999809265137","13.446900367736816","84.0"
"27.400000000000002","1648.0","220.80999755859375","4.112514972686768","148.8723907470703","0.0","15.253000259399414","80.0"
"25.6","1713.0","17.049999237060547","1.4337350130081177","204.8902130126953","19.59000015258789","19.418699264526367","29.0"
"27.400000000000002","2289.0","36.540000915527344","1.5574140548706055","215.60916137695312","2.0299999713897705","25.2189998626709","21.0"
"25.8","2275.0","13.15999984741211","0.32556501030921936","220.57135009765625","29.56999969482422","29.520000457763672","50.0"
"25.8","2340.0","9.970000267028809","8.541702270507812","292.380126953125","0.0","20.364500045776367","8.0"
"25.8","2407.0","34.95000076293945","0.8488680124282837","31.328691482543945","5.75","17.685100555419922","6.0"
"26.900000000000002","2456.0","25.43000030517578","0.46047499775886536","70.29073333740234","306.3699951171875","24.00950050354004","59.0"
"26.1","1788.0","25.229999542236328","1.4464609622955322","249.70242309570312","44.0","20.059099197387695","25.0"
"27.0","2376.0","14.760000228881836","3.008143901824951","183.94956970214844","69.16999816894531","10.503700256347656","2.0"
"27.0","2304.0","589.1799926757812","0.6618090271949768","167.63209533691406","0.0","8.527700424194336","81.0"
"26.400000000000002","2189.0","4.0","6.824611186981201","200.53558349609375","75.05000305175781","15.647899627685547","30.0"
"26.200000000000003","2044.0","17.850000381469727","5.973587989807129","170.86155700683594","111.87999725341797","16.894399642944336","83.0"
"24.400000000000002","2127.0","18.799999237060547","2.747123956680298","178.0641632080078","22.56999969482422","21.950000762939453","31.0"
"26.0","2286.0","39.31999969482422","4.5650529861450195","334.7180480957031","216.77000427246094","13.021599769592285","25.0"
"26.1","2211.0","46.11000061035156","1.481706976890564","51.42874526977539","9.59000015258789","21.909500122070312","19.0"
"26.400000000000002","2149.0","327.6400146484375","3.5391929149627686","160.98924255371094","44.72999954223633","15.871700286865234","38.0"
"26.0","2191.0","43.349998474121094","2.3129169940948486","6.1701741218566895","14.829999923706055","21.449399948120117","20.0"
"27.0","2124.0","5.760000228881836","1.6278949975967407","210.87081909179688","10.40999984741211","24.48979949951172","38.0"
"26.0","2241.0","14.390000343322754","7.289731979370117","150.67030334472656","6.53000020980835","13.608599662780762","13.0"
"26.5","2248.0","181.7100067138672","4.118337154388428","178.03700256347656","38.29999923706055","14.399999618530273","64.0"
"27.3","2202.0","42.630001068115234","1.0201170444488525","24.485183715820312","2.3299999237060547","15.340399742126465","81.0"
"25.5","2465.0","31.950000762939453","0.7497979998588562","112.11318969726562","29.290000915527344","9.367899894714355","83.0"
"25.6","2244.0","38.54999923706055","5.726122856140137","150.94540405273438","115.12999725341797","8.91510009765625","85.0"
"25.8","2384.0","39.54999923706055","3.2305350303649902","70.70995330810547","0.0","26.330699920654297","81.0"
"25.400000000000002","2214.0","39.08000183105469","0.30881598591804504","357.1728820800781","233.25","16.693700790405273","77.0"
"25.700000000000003","2183.0","226.07000732421875","2.0291149616241455","176.8939666748047","19.950000762939453","12.658300399780273","78.0"
"26.5","2187.0","5.960000038146973","6.161925792694092","150.60980224609375","77.69000244140625","20.23780059814453","62.0"
"25.6","2177.0","48.27000045776367","1.7994730472564697","190.54806518554688","39.93000030517578","25.11359977722168","40.0"
"26.6","2173.0","60.630001068115234","1.0344330072402954","79.45038604736328","45.79999923706055","16.51580047607422","18.0"
"27.400000000000002","2177.0","57.7599983215332","2.4112069606781006","185.30093383789062","96.05000305175781","18.15489959716797","16.0"
"27.200000000000003","2207.0","28.059999465942383","0.5548449754714966","31.218400955200195","199.61000061035156","24.095699310302734","29.0"
"27.200000000000003","2254.0","46.939998626708984","0.8309720158576965","86.68905639648438","36.939998626708984","10.332099914550781","44.0"
"27.1","2345.0","287.04998779296875","1.0358020067214966","260.6229248046875","60.650001525878906","17.78019905090332","22.0"
"25.8","2170.0","73.79000091552734","3.5493979454040527","151.69924926757812","2.140000104904175","17.49519920349121","22.0"
"27.200000000000003","2395.0","62.880001068115234","0.3713040053844452","285.7474365234375","42.810001373291016","27.36479949951172","72.0"
"26.1","2411.0","282.5799865722656","3.1753289699554443","58.903995513916016","59.45000076293945","31.67259979248047","21.0"
"27.0","2424.0","409.7699890136719","1.3382409811019897","338.3177185058594","117.2699966430664","25.984800338745117","80.0"
"27.0","2428.0","65.2699966430664","2.521373987197876","289.7222900390625","78.5199966430664","14.009699821472168","50.0"
