temperatura,precipitacao,altitude,declividade,exposicao,distancia_vertical_drenagem,densidade_drenagem,cobertura_arborea,target
25.5,1815.0,7.0,4.450620174407959,130.60130310058594,12.640000343322754,29.116899490356445,1.0,eucalipto
25.5,1835.0,152.42999267578125,0.308815985918045,,47.970001220703125,11.159600257873535,80.0,pinha
25.5,1841.0,618.02001953125,2.4925730228424072,,19.26000022888184,21.904300689697266,10.0,eucalipto
25.5,1852.0,66.33999633789062,0.8246560096740723,,67.27999877929688,27.43560028076172,38.0,eucalipto
25.5,1859.0,58.09000015258789,1.998033046722412,40.69133377075195,2.400000095367432,17.42259979248047,59.0,eucalipto
25.5,1860.0,5.119999885559082,0.8740419745445251,,32.0,15.369999885559082,83.0,pinha
25.5,1874.0,156.0,1.1522760391235352,60.2551155090332,3.0899999141693115,11.528800010681152,60.0,eucalipto
25.5,1926.0,5.230000019073486,3.0498108863830566,,0.0,20.19969940185547,8.0,eucalipto
25.5,1986.0,131.77000427246094,1.0759350061416626,153.72312927246094,6.869999885559082,24.768299102783203,7.0,eucalipto
25.5,2044.0,9.350000381469728,3.426656007766724,153.1112518310547,19.6200008392334,13.189599990844728,77.0,pinha
25.5,2049.0,127.55999755859376,2.8244760036468506,,29.399999618530277,12.036700248718262,79.0,pinha
25.5,2079.0,29.3700008392334,0.2061740010976791,80.21759033203125,146.58999633789062,15.356200218200684,81.0,pinha
25.5,2144.0,91.4000015258789,1.4752999544143677,,50.86000061035156,6.280200004577637,78.0,nenhum
25.5,2180.0,48.369998931884766,0.2913660109043121,,146.58999633789062,14.087200164794922,14.0,pinha
25.5,2183.0,192.07000732421875,0.0,136.22259521484375,20.8700008392334,3.2214999198913574,79.0,pinha
25.5,2194.0,54.630001068115234,0.3255670070648193,,59.13999938964844,20.223800659179688,83.0,pinha
25.5,2197.0,27.270000457763672,0.0,,9.449999809265137,23.75909996032715,49.0,eucalipto
25.5,2215.0,226.5,0.7288339734077454,178.6251678466797,34.68000030517578,15.39109992980957,77.0,pinha
25.5,2216.0,590.8599853515625,0.4117519855499267,41.167728424072266,64.88999938964844,17.18829917907715,83.0,pinha
25.5,2221.0,126.66000366210938,0.9495229721069336,303.6900634765625,17.739999771118164,12.80109977722168,78.0,pinha
25.5,2228.0,70.98999786376953,5.735631942749023,,34.40999984741211,10.829999923706056,85.0,pinha
25.5,2302.0,567.9199829101562,0.7429969906806946,200.55604553222656,0.2599999904632568,15.931400299072266,84.0,pinha
25.5,2308.0,8.0,0.0,189.4623260498047,0.0,24.55680084228516,83.0,pinha
25.5,2321.0,43.709999084472656,0.309249997138977,210.96376037597656,1.5099999904632568,18.567800521850582,79.0,pinha
25.5,2353.0,9.149999618530272,0.0,,35.41999816894531,10.83430004119873,26.0,eucalipto
25.5,2353.0,9.149999618530272,0.0,,35.41999816894531,10.83430004119873,26.0,pinha
25.5,2370.0,43.58000183105469,1.051121950149536,,19.009899139404297,12.13860034942627,82.0,pinha
25.5,2372.0,219.07000732421875,0.1029400005936622,,36.380001068115234,17.65239906311035,82.0,pinha
25.5,2389.0,221.75,2.063505887985229,,39.02000045776367,7.060299873352051,89.0,nenhum
25.5,2405.0,104.0,1.2575750350952148,,36.59000015258789,12.902600288391112,85.0,pinha
25.5,2484.0,160.8000030517578,0.2058790028095245,40.60129165649414,36.880001068115234,19.51740074157715,80.0,pinha
25.5,2571.0,5.960000038146973,0.4604789912700653,301.82012939453125,40.43999862670898,18.50819969177246,80.0,pinha
25.5,2577.0,70.06999969482422,0.7494530081748962,,108.4000015258789,16.399099349975586,81.0,pinha
25.5,2607.0,141.1199951171875,1.1143699884414673,150.1409912109375,26.68000030517578,16.883899688720703,78.0,pinha
25.5,2623.0,348.7099914550781,0.412348985671997,,45.5,14.314900398254396,77.0,pinha
25.5,2753.0,52.70000076293945,1.2521660327911377,,12.779999732971191,12.81700038909912,89.0,pinha
25.5,2785.0,291.6099853515625,0.3257949948310852,,7.639999866485596,23.45829963684082,90.0,pinha
25.5,2792.0,104.08999633789062,1.1736489534378052,,25.270000457763672,11.66160011291504,82.0,pinha
25.5,2794.0,223.27999877929688,0.0,,38.02999877929688,13.600500106811523,10.0,eucalipto
25.5,2794.0,223.27999877929688,0.0,,38.02999877929688,13.600500106811523,10.0,pinha
25.5,2835.0,115.4000015258789,0.1029400005936622,4.335429191589356,3.2799999713897705,12.868900299072266,82.0,pinha
25.5,2859.0,97.2699966430664,0.2058790028095245,,15.40999984741211,20.05150032043457,79.0,pinha
25.5,2871.0,213.0399932861328,1.721500039100647,293.4841003417969,17.389999389648438,15.0625,76.0,pinha
25.5,3315.0,84.52999877929688,0.0,,0.0,23.28039932250977,31.0,eucalipto
25.5,962.0,37.84000015258789,0.0,,17.719999313354492,21.007400512695312,11.0,eucalipto
25.5,970.0,89.02999877929688,0.206168994307518,55.6196517944336,157.02999877929688,11.707500457763672,80.0,pinha
25.6,1009.0,49.18999862670898,2.8873159885406494,,197.22000122070312,28.113500595092773,34.0,eucalipto
25.6,1057.0,41.540000915527344,1.559537053108215,117.67972564697266,55.650001525878906,20.792200088500977,20.0,eucalipto
25.6,1062.0,133.69000244140625,0.3259479999542236,,76.58999633789062,10.141799926757812,24.0,eucalipto
25.6,1062.0,429.2300109863281,0.6596559882164001,19.70445251464844,5.71999979019165,13.199799537658691,15.0,eucalipto
25.6,1095.0,79.12999725341797,0.7215800285339355,,0.0,15.048500061035156,34.0,eucalipto
25.6,1102.0,87.66999816894531,0.5544350147247314,201.22366333007807,9.220000267028809,22.433500289916992,15.0,eucalipto
25.6,1175.0,86.66999816894531,0.2921319901943207,149.03623962402344,98.13999938964844,16.441299438476562,15.0,eucalipto
25.6,1183.0,18.8700008392334,1.659965991973877,174.2071990966797,30.690000534057617,10.727700233459473,21.0,eucalipto
25.6,1316.0,92.52999877929688,2.2241129875183105,,3.9700000286102295,20.745100021362305,12.0,eucalipto
25.6,1326.0,227.6000061035156,1.957808017730713,315.0,0.0,20.908700942993164,16.0,eucalipto
25.6,1335.0,70.62999725341797,1.049726963043213,,97.18000030517578,24.35269927978516,24.0,eucalipto
25.6,1379.0,8.539999961853027,0.5550199747085571,,55.08000183105469,16.84819984436035,0.0,eucalipto
25.6,1446.0,54.66999816894531,1.385565996170044,,12.079999923706056,16.662099838256836,15.0,eucalipto
25.6,1475.0,114.45999908447266,1.1369240283966064,,68.54000091552734,21.341699600219727,24.0,eucalipto
25.6,1489.0,74.66999816894531,1.3812040090560913,45.41218948364258,39.880001068115234,14.101799964904783,11.0,eucalipto
25.6,1494.0,52.88999938964844,2.4916799068450928,131.40122985839844,18.600000381469727,22.03260040283203,17.0,eucalipto
25.6,1499.0,55.20000076293945,1.855597972869873,,28.07999992370605,11.303099632263184,44.0,eucalipto
25.6,1502.0,83.88999938964844,2.8914151191711426,,23.3700008392334,12.56700038909912,27.0,eucalipto
25.6,1517.0,77.41999816894531,0.308815985918045,160.64100646972656,34.90999984741211,26.437700271606445,12.0,eucalipto
25.6,1589.0,52.2400016784668,1.6816140413284302,,25.420000076293945,24.86260032653809,26.0,eucalipto
25.6,1591.0,74.8499984741211,1.919155955314636,184.2984619140625,3.220000028610229,15.085399627685549,23.0,eucalipto
25.6,1606.0,107.12000274658205,0.5146849751472473,84.09385681152344,47.02000045776367,17.577899932861328,39.0,eucalipto
25.6,1606.0,107.12000274658205,0.5146849751472473,84.09385681152344,47.02000045776367,17.577899932861328,39.0,pinha
25.6,1660.0,98.91999816894533,1.2538650035858154,40.65997695922852,25.38999938964844,13.92770004272461,85.0,pinha
25.6,1670.0,219.05999755859372,4.094843864440918,74.56307220458984,8.640000343322754,22.25830078125,33.0,eucalipto
25.6,1684.0,34.16999816894531,0.9209020137786864,223.61964416503903,87.98999786376953,17.061100006103516,28.0,eucalipto
25.6,1703.0,155.41000366210938,0.8234609961509705,115.73070526123048,21.65999984741211,19.659799575805664,18.0,eucalipto
25.6,1713.0,17.049999237060547,1.4337350130081177,204.8902130126953,19.59000015258789,19.418699264526367,29.0,eucalipto
25.6,1747.0,87.70999908447266,0.7551680207252502,135.0,7.150000095367432,11.673299789428713,8.0,eucalipto
25.6,1750.0,56.47999954223633,0.0,12.425941467285156,54.56999969482422,19.30340003967285,80.0,eucalipto
25.6,1750.0,56.47999954223633,0.0,12.425941467285156,54.56999969482422,19.30340003967285,80.0,pinha
25.6,1752.0,240.4199981689453,1.1138180494308472,,5.300000190734863,26.83769989013672,37.0,eucalipto
25.6,1755.0,92.76000213623048,1.1321899890899658,359.5848083496094,114.9198989868164,17.581899642944336,16.0,eucalipto
25.6,1765.0,45.68000030517578,0.9776710271835328,324.31842041015625,36.25,27.55900001525879,19.0,eucalipto
25.6,1768.0,57.09000015258789,1.935796976089477,153.43495178222656,88.19999694824219,16.396099090576172,18.0,eucalipto
25.6,1788.0,239.42999267578125,1.4857439994812012,154.14666748046875,7.199999809265137,15.369099617004396,43.0,eucalipto
25.6,1794.0,105.61000061035156,0.8862910270690918,,2.0299999713897705,21.4143009185791,13.0,eucalipto
25.6,1814.0,112.51000213623048,0.0,,91.5199966430664,21.63419914245605,16.0,eucalipto
25.6,1821.0,95.43000030517578,0.291357010602951,56.30992889404297,20.030000686645508,24.221200942993164,83.0,pinha
25.6,1829.0,34.810001373291016,1.2410650253295898,59.743560791015625,51.27000045776367,13.872200012207031,9.0,eucalipto
25.6,1838.0,218.2100067138672,0.3255690038204193,,4.570000171661377,10.735400199890137,80.0,pinha
25.6,1841.0,31.729999542236328,0.5550310015678406,,23.540000915527344,13.01889991760254,77.0,pinha
25.6,1846.0,77.70999908447266,0.0,120.8523941040039,0.0,21.808399200439453,69.0,eucalipto
25.6,1847.0,573.7000122070312,0.7496809959411621,,0.0,23.072999954223636,18.0,eucalipto
25.6,1851.0,10.920000076293944,2.6368889808654785,255.43423461914065,0.0,19.891300201416016,17.0,eucalipto
25.6,1906.0,49.84999847412109,4.630082130432129,,28.26000022888184,12.049400329589844,10.0,eucalipto
25.6,1906.0,80.2300033569336,0.8301669955253601,,6.900000095367432,10.46090030670166,82.0,pinha
25.6,1909.0,55.38999938964844,1.174170970916748,,0.0,17.952299118041992,76.0,pinha
25.6,1916.0,50.459999084472656,0.0,162.0562744140625,0.449999988079071,16.747299194335938,36.0,eucalipto
25.6,1916.0,50.459999084472656,0.0,162.0562744140625,0.449999988079071,16.747299194335938,36.0,pinha
25.6,1943.0,55.97999954223633,4.936260223388672,,32.310001373291016,14.96560001373291,7.0,eucalipto
25.6,1961.0,66.66000366210938,0.5544350147247314,107.21842956542967,121.47000122070312,20.81859970092773,19.0,eucalipto
25.6,2066.0,3.0,0.7494530081748962,,20.040000915527344,15.775099754333496,82.0,pinha
25.6,2131.0,85.2300033569336,4.296297073364258,137.9455108642578,7.630000114440918,14.79889965057373,85.0,pinha
25.6,2152.0,88.56999969482422,0.206163004040718,129.92726135253906,55.40999984741211,10.660400390625,30.0,eucalipto
25.6,2152.0,88.56999969482422,0.206163004040718,129.92726135253906,55.40999984741211,10.660400390625,30.0,pinha
25.6,2157.0,184.3300018310547,1.31176495552063,246.37062072753903,10.5,8.521599769592285,83.0,pinha
25.6,2158.0,88.41000366210938,2.8529980182647705,128.76551818847656,21.649999618530277,16.111799240112305,73.0,pinha
25.6,2170.0,65.69000244140625,0.0,189.49932861328125,13.279999732971191,21.836299896240234,20.0,eucalipto
25.6,2184.0,1070.6300048828125,0.8301420211791992,65.06570434570312,4.159999847412109,13.51959991455078,81.0,pinha
25.6,2188.0,392.8399963378906,0.2302439957857132,13.710495948791504,9.6899995803833,28.01689910888672,91.0,pinha
25.6,2188.0,723.3300170898438,0.3255639970302582,133.10586547851562,0.0,16.118999481201172,86.0,pinha
25.6,2189.0,49.0,1.1369249820709229,142.54942321777344,153.11000061035156,15.416399955749512,80.0,pinha
25.6,2192.0,185.22999572753903,0.4244590103626251,188.97262573242188,120.33000183105467,10.439200401306152,28.0,pinha
25.6,2207.0,186.75,0.3255690038204193,,7.380000114440918,9.27929973602295,80.0,pinha
25.6,2211.0,61.970001220703125,0.5151299834251404,206.56504821777344,59.66999816894531,16.255800247192383,87.0,pinha
25.6,2221.0,201.2400054931641,0.5149610042572021,,126.18000030517578,13.87380027770996,75.0,pinha
25.6,2239.0,108.55999755859376,0.5151709914207458,,18.540000915527344,14.560999870300291,81.0,pinha
25.6,2242.0,90.5199966430664,0.2058790028095245,167.24246215820312,37.08000183105469,21.168699264526367,18.0,eucalipto
25.6,2246.0,67.31999969482422,2.9155070781707764,141.7098388671875,214.47999572753903,10.925299644470217,72.0,pinha
25.6,2248.0,52.29999923706055,4.795541763305664,158.602294921875,37.18999862670898,13.806900024414062,86.0,pinha
25.6,2254.0,56.06999969482422,6.072135925292969,94.76364135742188,14.239999771118164,15.397299766540527,82.0,pinha
25.6,2299.0,57.02999877929688,1.5221240520477295,284.0362548828125,17.200000762939453,14.156200408935549,86.0,pinha
25.6,2300.0,22.82999992370605,0.0,325.6196594238281,7.489999771118164,13.697400093078612,45.0,eucalipto
25.6,2329.0,19.479999542236328,1.2748889923095703,,1.1799999475479126,5.71999979019165,78.0,nenhum
25.6,2378.0,57.54999923706055,0.2304379940032959,125.14867401123048,17.56999969482422,9.682499885559082,84.0,pinha
25.6,2392.0,44.29999923706055,2.1818559169769287,318.9451904296875,114.4499969482422,15.389599800109863,82.0,pinha
25.6,2392.0,94.7300033569336,0.103082001209259,313.6830749511719,0.0,14.094900131225586,34.0,eucalipto
25.6,2392.0,94.7300033569336,0.103082001209259,313.6830749511719,0.0,14.094900131225586,34.0,pinha
25.6,2393.0,114.44000244140624,0.0,92.22655487060548,46.18999862670898,16.530000686645508,9.0,eucalipto
25.6,2393.0,114.44000244140624,0.0,92.22655487060548,46.18999862670898,16.530000686645508,9.0,pinha
25.6,2413.0,103.20999908447266,0.0,152.66189575195312,7.409999847412109,17.412099838256836,21.0,eucalipto
25.6,2413.0,103.20999908447266,0.0,152.66189575195312,7.409999847412109,17.412099838256836,21.0,pinha
25.6,2426.0,139.9199981689453,0.0,,30.059999465942383,21.30769920349121,19.0,eucalipto
25.6,2431.0,87.94000244140625,1.108765959739685,131.7086639404297,20.030000686645508,13.331299781799316,76.0,pinha
25.6,2465.0,301.8599853515625,2.321321964263916,,55.36000061035156,12.94509983062744,82.0,pinha
25.6,2485.0,575.0999755859375,3.030600070953369,213.54124450683597,4.949999809265137,5.734499931335449,85.0,nenhum
25.6,2492.0,60.90999984741211,0.0,23.749492645263672,4.090000152587891,15.255000114440918,85.0,pinha
25.6,2505.0,56.9900016784668,0.0,217.23483276367188,180.1999969482422,24.869600296020508,14.0,eucalipto
25.6,2512.0,75.6500015258789,2.315579891204834,311.5577697753906,0.1099999994039535,13.58329963684082,78.0,pinha
25.6,2530.0,46.18000030517578,2.0597081184387207,133.93292236328125,34.09000015258789,14.470800399780272,95.0,pinha
25.6,2602.0,139.5500030517578,0.3255679905414581,,36.130001068115234,21.019500732421875,82.0,pinha
25.6,2609.0,107.45999908447266,1.6622940301895142,254.7448883056641,19.84000015258789,11.395099639892578,74.0,pinha
25.6,2620.0,30.61000061035156,0.5149520039558411,,136.27000427246094,15.758899688720703,82.0,pinha
25.6,2635.0,42.650001525878906,5.428569793701172,166.12246704101562,0.1700000017881393,13.542099952697754,75.0,pinha
25.6,2662.0,116.69000244140624,0.2918370068073272,121.28518676757812,23.700000762939453,14.378399848937988,8.0,pinha
25.6,2699.0,58.720001220703125,0.5151349902153015,146.22068786621094,9.670000076293944,22.86639976501465,83.0,pinha
25.6,2731.0,68.2699966430664,0.2304259985685348,18.434947967529297,18.0,14.6003999710083,89.0,pinha
25.6,2743.0,140.3300018310547,0.2061800062656402,,0.0,26.72620010375977,77.0,pinha
25.6,2788.0,83.93000030517578,1.24514901638031,,0.0,12.056599617004396,81.0,pinha
25.6,2809.0,19.100000381469727,0.8499720096588135,,39.0099983215332,9.116499900817873,85.0,pinha
25.6,2810.0,525.2100219726562,2.505877017974853,199.4671936035156,61.02999877929688,11.503499984741213,82.0,pinha
25.6,2821.0,98.97000122070312,1.0747259855270386,,37.650001525878906,14.328700065612791,78.0,pinha
25.6,2826.0,5.0,1.972923994064331,233.13009643554688,5.769999980926514,10.587400436401367,86.0,pinha
25.6,2827.0,37.16999816894531,0.5249059796333313,,0.0,17.150699615478516,79.0,pinha
25.6,2833.0,81.1500015258789,0.6008350253105164,167.27565002441406,210.16000366210935,16.323400497436523,82.0,pinha
25.6,2840.0,132.52999877929688,0.5549830198287964,20.21224403381348,15.520000457763672,13.541899681091309,87.0,pinha
25.6,2841.0,163.36000061035156,0.460887998342514,,30.38999938964844,15.872099876403809,23.0,pinha
25.6,2871.0,265.8800048828125,0.0,341.5650634765625,113.80999755859376,13.165800094604492,20.0,eucalipto
25.6,2871.0,265.8800048828125,0.0,341.5650634765625,113.80999755859376,13.165800094604492,20.0,pinha
25.6,2880.0,14.239999771118164,4.83112907409668,,29.170000076293945,13.108400344848633,77.0,pinha
25.6,2946.0,88.45999908447266,0.5146849751472473,210.96376037597656,65.33000183105469,16.518699645996094,94.0,pinha
25.6,2978.0,92.97000122070312,0.4608449935913086,41.65224838256836,0.0,16.846399307250977,86.0,pinha
25.6,3304.0,233.08999633789065,0.3255670070648193,,71.02999877929688,9.450499534606934,25.0,pinha
25.6,635.0,16.479999542236328,0.2302470058202743,,10.18000030517578,14.763099670410156,85.0,pinha
25.6,715.0,23.950000762939453,1.319156050682068,98.74616241455078,24.71999931335449,2.710400104522705,79.0,nenhum
25.6,752.0,74.7699966430664,1.0298019647598269,178.6980438232422,8.039999961853027,6.705999851226807,80.0,nenhum
25.6,963.0,64.7699966430664,0.0,315.9240417480469,4.71999979019165,13.315600395202637,33.0,eucalipto
25.700000000000003,1027.0,138.99000549316406,1.3897689580917358,306.46923828125,2.049999952316284,22.63400077819824,25.0,eucalipto
25.700000000000003,1027.0,57.2400016784668,13.76587963104248,281.3099365234375,24.1299991607666,14.803500175476074,19.0,eucalipto
25.700000000000003,1027.0,70.43000030517578,1.5003750324249268,161.6086883544922,239.9900054931641,25.375600814819336,15.0,eucalipto
25.700000000000003,1067.0,19.81999969482422,0.0,,44.09000015258789,15.75730037689209,87.0,eucalipto
25.700000000000003,1067.0,19.81999969482422,0.0,,44.09000015258789,15.75730037689209,87.0,pinha
25.700000000000003,1072.0,7.0,0.5162429809570312,,10.65999984741211,14.360699653625488,40.0,eucalipto
25.700000000000003,1104.0,32.7599983215332,0.0,147.09475708007812,40.72999954223633,25.76889991760254,2.0,eucalipto
25.700000000000003,1111.0,48.41999816894531,1.152045965194702,75.7077407836914,29.75,17.127500534057617,32.0,eucalipto
25.700000000000003,1131.0,300.1600036621094,0.8802199959754944,333.97039794921875,24.239999771118164,13.077699661254885,58.0,eucalipto
25.700000000000003,1173.0,247.7899932861328,1.676468014717102,74.05460357666016,16.760000228881836,10.098099708557127,59.0,eucalipto
25.700000000000003,1195.0,1.590000033378601,7.655861854553223,293.6293640136719,8.850000381469727,15.738800048828123,24.0,eucalipto
25.700000000000003,1203.0,56.43000030517578,1.4312939643859863,159.82054138183594,47.18999862670898,12.301300048828123,1.0,eucalipto
25.700000000000003,1225.0,157.4199981689453,2.166116952896118,5.754563808441162,97.69000244140624,17.604000091552734,4.0,eucalipto
25.700000000000003,1239.0,48.40999984741211,4.2249908447265625,273.6913757324219,7.510000228881836,15.239999771118164,13.0,eucalipto
25.700000000000003,1324.0,130.13999938964844,1.612720012664795,,21.989999771118164,16.21139907836914,2.0,eucalipto
25.700000000000003,1349.0,78.58999633789062,0.2304320037364959,161.35821533203125,15.829999923706056,17.533100128173828,24.0,eucalipto
25.700000000000003,1358.0,478.0199890136719,1.0747209787368774,285.3955383300781,75.37999725341797,21.90730094909668,6.0,eucalipto
25.700000000000003,1373.0,53.91999816894531,1.2071150541305542,104.58892059326172,19.68000030517578,17.4143009185791,3.0,eucalipto
25.700000000000003,1470.0,58.7400016784668,3.911397933959961,43.86182022094727,43.83000183105469,23.675600051879883,14.0,eucalipto
25.700000000000003,1480.0,40.0,1.5451630353927612,,0.0,21.45249938964844,9.0,eucalipto
25.700000000000003,1502.0,219.92999267578125,1.290019989013672,136.9749298095703,13.640000343322754,17.085899353027344,3.0,eucalipto
25.700000000000003,1540.0,48.5,0.3715220093727112,,34.45000076293945,22.295900344848636,26.0,eucalipto
25.700000000000003,1543.0,110.38999938964844,0.9511690139770508,,36.369998931884766,14.542200088500977,10.0,eucalipto
25.700000000000003,1565.0,74.51000213623047,3.991233110427856,,45.66999816894531,14.215700149536133,85.0,pinha
25.700000000000003,1570.0,138.39999389648438,2.044102907180786,,26.440000534057617,11.72029972076416,13.0,eucalipto
25.700000000000003,1592.0,42.84000015258789,0.2304479926824569,,0.0,22.65839958190918,15.0,eucalipto
25.700000000000003,1593.0,101.75,2.0641191005706787,195.68246459960935,19.759899139404297,14.114700317382812,21.0,eucalipto
25.700000000000003,1593.0,9.649999618530272,2.280296087265014,20.772253036499023,1.4700000286102295,29.45369911193848,29.0,eucalipto
25.700000000000003,1627.0,81.29000091552734,0.2072509974241256,167.03903198242188,27.38999938964844,17.36090087890625,86.0,pinha
25.700000000000003,1629.0,11.119999885559082,0.8488699793815613,183.56866455078125,17.940000534057617,25.0359001159668,16.0,eucalipto
25.700000000000003,1634.0,226.4499969482422,1.2609200477600098,,0.0,33.64550018310547,12.0,eucalipto
25.700000000000003,1634.0,31.239999771118164,0.2913669943809509,,5.690000057220459,21.314599990844727,7.0,eucalipto
25.700000000000003,1690.0,220.69000244140625,1.659998059272766,,2.970000028610229,28.0093994140625,17.0,eucalipto
25.700000000000003,1697.0,51.36000061035156,0.3255670070648193,216.86990356445312,20.020000457763672,12.75469970703125,8.0,eucalipto
25.700000000000003,1697.0,51.36000061035156,0.3255670070648193,216.86990356445312,20.020000457763672,12.75469970703125,8.0,pinha
25.700000000000003,1700.0,35.459999084472656,3.744891881942749,,30.63999938964844,22.158899307250977,7.0,eucalipto
25.700000000000003,1704.0,59.619998931884766,5.279023170471191,,0.0,17.956499099731445,45.0,eucalipto
25.700000000000003,1705.0,212.80999755859372,4.094956874847412,,30.809999465942383,24.98870086669922,25.0,eucalipto
25.700000000000003,1726.0,19.540000915527344,3.4236979484558105,,18.8700008392334,25.632400512695312,10.0,eucalipto
25.700000000000003,1767.0,19.34000015258789,2.9845008850097656,311.4964599609375,12.920000076293944,16.261199951171875,30.0,eucalipto
25.700000000000003,1767.0,80.63999938964844,2.5460000038146973,,1.6200000047683716,20.4242000579834,19.0,eucalipto
25.700000000000003,1771.0,521.1599731445312,0.0,8.972624778747559,12.789999961853027,19.515199661254883,74.0,eucalipto
25.700000000000003,1771.0,521.1599731445312,0.0,8.972624778747559,12.789999961853027,19.515199661254883,74.0,pinha
25.700000000000003,1784.0,40.91999816894531,1.2521649599075315,204.44395446777344,0.0,25.44050025939941,34.0,eucalipto
25.700000000000003,1785.0,78.81999969482422,1.2127610445022583,,57.0099983215332,19.652999877929688,8.0,eucalipto
25.700000000000003,1788.0,165.99000549316406,0.4244579970836639,120.86393737792967,0.0,10.20359992980957,77.0,pinha
25.700000000000003,1794.0,55.31999969482422,10.520569801330566,182.4895477294922,0.0,21.64780044555664,35.0,eucalipto
25.700000000000003,1796.0,83.38999938964844,7.324672222137451,244.8851623535156,144.13999938964844,16.375900268554688,8.0,eucalipto
25.700000000000003,1797.0,77.37999725341797,3.97658896446228,2.73512601852417,29.950000762939453,13.84969997406006,76.0,pinha
25.700000000000003,1807.0,90.48999786376952,1.6282919645309448,,204.77999877929688,13.18019962310791,21.0,eucalipto
25.700000000000003,1822.0,105.25,1.3471440076828003,,3.829999923706055,26.499000549316406,17.0,eucalipto
25.700000000000003,1834.0,75.45999908447266,1.4850399494171145,135.0,17.110000610351562,19.163000106811523,9.0,eucalipto
25.700000000000003,1836.0,59.90999984741211,0.0,314.19683837890625,10.579999923706056,17.026599884033203,82.0,eucalipto
25.700000000000003,1836.0,59.90999984741211,0.0,314.19683837890625,10.579999923706056,17.026599884033203,82.0,pinha
25.700000000000003,1842.0,618.22998046875,1.1745959520339966,,2.2799999713897705,19.268400192260746,13.0,eucalipto
25.700000000000003,1842.0,91.6500015258789,4.017948150634766,,4.539999961853027,23.768199920654297,17.0,eucalipto
25.700000000000003,1884.0,73.27999877929688,2.8392438888549805,338.9624938964844,40.560001373291016,12.328200340270996,86.0,pinha
25.700000000000003,1913.0,62.88999938964844,1.337973952293396,246.25050354003903,147.38999938964844,25.80229949951172,8.0,eucalipto
25.700000000000003,1916.0,6.010000228881836,0.145686000585556,,0.9200000166893004,16.0802001953125,79.0,pinha
25.700000000000003,1921.0,174.36000061035156,1.1510859727859497,,47.22999954223633,15.450200080871582,82.0,pinha
25.700000000000003,1922.0,3.7200000286102295,5.047696113586426,,42.29999923706055,10.288399696350098,74.0,pinha
25.700000000000003,1953.0,136.1199951171875,0.231451004743576,,41.02999877929688,23.66230010986328,82.0,eucalipto
25.700000000000003,1953.0,136.1199951171875,0.231451004743576,,41.02999877929688,23.66230010986328,82.0,pinha
25.700000000000003,1999.0,90.94000244140624,0.7459800243377686,135.92404174804688,10.989999771118164,14.37119960784912,85.0,pinha
25.700000000000003,2051.0,416.3299865722656,1.6020430326461792,343.97412109375,23.399999618530277,10.30620002746582,83.0,pinha
25.700000000000003,2090.0,13.829999923706056,0.8046209812164307,,25.3700008392334,13.213500022888184,81.0,pinha
25.700000000000003,2113.0,8.25,2.123039960861206,,5.400000095367432,17.330400466918945,82.0,pinha
25.700000000000003,2120.0,284.6099853515625,0.0,,0.0,17.373300552368164,27.0,eucalipto
25.700000000000003,2120.0,284.6099853515625,0.0,,0.0,17.373300552368164,27.0,pinha
25.700000000000003,2146.0,93.31999969482422,0.4604839980602264,,55.880001068115234,8.886199951171875,83.0,pinha
25.700000000000003,2166.0,13.25,1.013975977897644,,29.770000457763672,16.808900833129883,85.0,pinha
25.700000000000003,2176.0,89.8499984741211,0.9502130150794984,231.4416046142578,56.31999969482422,11.451600074768066,81.0,pinha
25.700000000000003,2178.0,626.9600219726562,0.5151249766349792,18.434947967529297,0.0,13.43910026550293,90.0,pinha
25.700000000000003,2186.0,501.0,0.1029400005936622,294.0265197753906,2.369999885559082,12.342399597167969,89.0,pinha
25.700000000000003,2195.0,255.72000122070312,1.1368709802627563,71.56504821777344,16.399999618530273,15.73110008239746,90.0,pinha
25.700000000000003,2195.0,307.4599914550781,0.3713020086288452,119.8989028930664,18.57999992370605,15.407400131225586,89.0,pinha
25.700000000000003,2196.0,136.58999633789062,4.940408229827881,140.71060180664062,15.84000015258789,17.340900421142578,81.0,pinha
25.700000000000003,2235.0,43.790000915527344,0.2913520038127899,57.93805313110352,12.199999809265137,17.72610092163086,79.0,pinha
25.700000000000003,2235.0,65.12000274658203,0.4604839980602264,,54.91999816894531,9.4306001663208,8.0,pinha
25.700000000000003,2250.0,4.440000057220459,2.4790890216827397,263.5909118652344,6.440000057220459,15.547200202941896,95.0,pinha
25.700000000000003,2265.0,506.6900024414063,0.6596840023994446,128.9524688720703,10.760000228881836,13.684499740600586,82.0,pinha
25.700000000000003,2285.0,233.22999572753903,1.977735996246338,,32.29999923706055,10.567500114440918,86.0,pinha
25.700000000000003,2291.0,57.720001220703125,1.7051210403442385,,60.91999816894531,13.42590045928955,87.0,pinha
25.700000000000003,2300.0,324.8099975585937,1.6274080276489258,169.59228515625,53.04999923706055,17.95829963684082,85.0,pinha
25.700000000000003,2322.0,67.0199966430664,0.4604760110378265,77.70864868164062,62.79999923706055,15.359000205993652,76.0,pinha
25.700000000000003,2342.0,5.289999961853027,0.3259359896183014,255.5792236328125,64.2300033569336,15.544300079345703,19.0,pinha
